,car.twist.twist.linear.x,car.twist.twist.linear.y,ball.RelativePosition.position.x,ball.RelativePosition.position.y,ball.RelativePosition.position.z,ball.angular_velocity.x,ball.angular_velocity.y,ball.angular_velocity.z,ball.linear_acceleration.x,ball.linear_acceleration.y,ball.linear_acceleration.z,ball.RelativeVel.x,ball.RelativeVel.y,ball.RelativeVel.z,ball.EnergySum,controlSignal.cmd.linear.x,controlSignal.cmd.linear.y,controlSignal.cmd.twist.x,controlSignal.cmd.twist.y
1347,-2.6000368167400003,3.65166460853e-05,0.036015788470099994,-0.0022256413965599997,0.0373311006763,-6.07713353821,7.922131821789999,-11.0205782543,-5.568663314380001,-0.883163188827,3.4811571292,0.26261319901000046,-0.0390947501485853,0.0542433201479,0.40256300140979706,-2.6,0.0,0.0,0.0
1348,-2.60005417413,2.89374171564e-05,0.038011678633099996,-0.0029370015992499997,0.0379154201628,-6.758781695680001,8.02568048995,-8.83103929448,0.9746072632639999,-1.9290355017200003,-1.5706889585600001,0.19046575630000007,-0.0362156180476564,0.0533480816622,0.3917885141607108,-2.6,0.0,0.0,0.0
1349,-2.6003205423400004,1.5120597260600001e-06,0.045226961745999994,-0.00615299669339,0.0402292604829,-5.10269246894,6.078969013330001,-1.7528298853,-0.339524430739,-1.8993173486400001,-1.1283506536,0.17538172494000026,-0.03561209505172606,0.0426421153381,0.4111694131111255,-2.6,0.0,0.0,0.0
1350,-2.60005127362,3.80904897132e-05,0.0460809722143,-0.00673388831933,0.040528180834400004,-3.9494679482499997,5.541058233029999,-0.7890991598459999,-0.301510077535,-1.79464870632,-0.974051992588,0.11351171140000016,-0.023460370153913203,0.0398092612704,0.40468620961492535,-2.6,0.0,0.0,0.0
1351,-2.6003397152,5.26650164574e-06,0.04746379175419999,-0.008350824105189999,0.041056825112800004,0.43300943833800004,2.9164181003400005,1.07355934859,-0.8310497554199999,-1.7820476365,-0.846120668354,0.016837671050000225,-0.01040862644834574,0.00826507107445,0.4025869651408375,-2.6,0.0,0.0,0.0
1352,-2.6003415983099996,2.41100374909e-06,0.0465954763678,-0.010015065124,0.0408479503118,5.4165632752,0.488359036011,2.5106838272400003,-0.33391532337200003,-1.6109957792700003,-1.1060850800700002,-0.0024077450500001873,-0.0065882825751090906,0.0014063449606600002,0.4003355033104719,-2.6,0.0,0.0,0.0
1353,-2.59943655452,-0.00015048455790399998,0.045882322,-0.0103652379872,0.040620607315500004,5.90184523775,0.295411015143,2.7714127624900002,-0.236668890269,-1.56037555514,-1.26875136585,-0.08274907207999993,0.004436828809544,-0.026010069281599997,0.40185376073391,-2.6,0.0,0.0,0.0
1354,-2.59948903511,-0.00015604925609200002,0.0449844152812,-0.0107050645738,0.0403091205943,6.9766246456899985,-0.0950418805417,3.521464438,-0.0929560216413,-1.9526228411900002,-1.53857856012,-0.10166027024000046,0.005410515782121999,-0.037476870919199996,0.4009136818642365,-2.6,0.0,0.0,0.0
1355,-2.5997877448,0.00012757734903700002,0.039394056035800006,-0.0118824210258,0.0386379717277,8.78906704796,-2.65402860822,9.43857077165,-1.20573681349,-2.1458232908,-0.267049994231,-0.12360494774000008,0.004899355762973,-0.033700611634,0.38687108194006303,-2.6,0.0,0.0,0.0
1356,-2.60007218498,4.46020768189e-05,0.0403169606088,-0.0120327678327,0.0381671107039,8.40587545153,-3.13409639182,10.9981539,1.65013287087,-0.7505555096600001,-2.36274149255,-0.17833089256,0.0219109085681811,-0.0486015121809,0.39135973596911977,-2.6,0.0,0.0,0.0
1357,-2.6000760959,3.45657172922e-05,0.0283589280161,-0.0121139932031,0.035662660154699995,0.7582047414059999,-5.17587551061,17.9153440353,-5.7549024284,-3.5805884871900004,-1.4728678720200001,-0.19450732305999985,0.0264606063948078,-0.060810184078800004,0.3706096399672828,-2.6,0.0,0.0,0.0
1358,-2.60037181688,2.02469975912e-05,0.016782825733499998,-0.011190303896999999,0.0331593953184,-16.2141125582,-5.8203414037400005,14.6020411091,-0.11941098353,-1.55288995183,-0.9343505822660001,-0.2620297146699997,0.0521552313184088,-0.060486208065099994,0.3624812345653264,-2.6,0.0,0.0,0.0
1359,-2.6000782724200002,4.66270909544e-05,0.0135754982747,-0.010850397432200001,0.03260918437,-18.6993340565,-5.73751799431,12.242075899000001,-2.50060251075,-3.6453313603800006,-5.23368830403,-0.32648280822999975,0.0767138347884456,-0.0520230200399,0.3771612223918838,-2.6,0.0,0.0,0.0
1360,-2.60039602521,1.49805460491e-05,-0.000234936697812,-0.009296916886979999,0.030754905948200004,-22.7577335885,-7.3609809771300005,-7.93930106548,-2.75594337533,3.10344361166,5.889100994330001,-0.33434357425000005,0.07810992579135088,-0.0614553984348,0.36222985436544786,-2.6,0.0,0.0,0.0
